problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
HADAMARD,n,r,101,1,1,0,255,200,55,200,55,200,0,0,55,0.0,0,1,1,0,1,0,1,2 4 6 8 10 12 14 16 18 20,5 17 37 65 101 145 197 257 325 401,1 1 1 1 1 1 1 1 1 1,1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0,11 42 93 164 255 366 497 648 819 1010,8 32 72 128 200 288 392 512 648 800,3 10 21 36 55 78 105 136 171 210,8 32 72 128 200 288 392 512 648 800,3 10 21 36 55 78 105 136 171 210,8 32 72 128 200 288 392 512 648 800,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,3 10 21 36 55 78 105 136 171 210,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
HAGER1,l,r,21,2,1,1,10,10,0,0,10,0,10,0,0,0.0,0,1,1,0,0,0,0,10 50 100 500,21 101 201 1001,2 2 2 2,1 1 1 1,1 1 1 1,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,10 50 100 500,0 0 0 0,10 50 100 500,0 0 0 0,0 0 0 0,0.0 0.0 0.0 0.0
HAGER2,l,r,21,2,1,1,10,10,0,0,10,0,10,0,0,0.016666666666666666,0,1,1,0,0,0,0,10 50 100 500,21 101 201 1001,2 2 2 2,1 1 1 1,1 1 1 1,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,10 50 100 500,0 0 0 0,10 50 100 500,0 0 0 0,0 0 0 0,0.016666666666666666 0.0033333333333333335 0.0016666666666666668 0.0003333333333333333
HAGER3,l,r,11,2,1,1,5,5,0,0,5,0,5,0,0,0.015625,0,1,1,0,0,0,0,10 50 100 500,21 101 201 1001,2 2 2 2,1 1 1 1,1 1 1 1,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,10 50 100 500,0 0 0 0,10 50 100 500,0 0 0 0,0 0 0 0,0.0078125 0.0015625 0.00078125 0.00015625
HAGER4,l,r,21,12,1,11,10,10,0,0,10,0,10,0,0,0.10187958611077946,0,1,1,0,0,0,0,10 50 100 500,21 101 201 1001,12 52 102 502,1 1 1 1,11 51 101 501,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,10 50 100 500,0 0 0 0,10 50 100 500,0 0 0 0,0 0 0 0,0.10187958611077946 0.022957057404079384 0.011651741601018844 0.002358463949612783
HAHN1LS,u,r,7,0,0,0,0,0,0,0,0,0,0,0,0,3097556.527433772,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HAHN1,n,r,7,0,0,0,236,0,236,0,236,0,0,0,236,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HAIFAS,n,r,13,0,0,0,9,8,1,9,0,8,0,1,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HAIRY,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,700.8468104237188,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HALDMADS,n,r,6,0,0,0,42,0,42,42,0,0,0,42,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HANGING,n,r,27,24,12,12,12,0,12,12,0,0,0,12,0,0.0,0,1,1,1,0,1,0,3 5 10 20 40,27 45 90 180 360,24 24 24 24 24,12 12 12 12 12,12 12 12 12 12,12 22 47 97 197,0 0 0 0 0,12 22 47 97 197,12 22 47 97 197,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,12 22 47 97 197,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
HARKERP2,b,r,10,10,10,0,0,0,0,0,0,0,0,0,0,30761.5,0,1,1,0,0,0,0,10 100 500,10 100 500,10 100 500,10 100 500,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,30761.5 2708326615.0 8359374833075.0
HART6,b,r,6,12,6,6,0,0,0,0,0,0,0,0,0,-0.40814942816266847,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDANE,n,r,4,4,4,0,4,1,3,0,4,0,1,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDA,b,r,4,4,4,0,0,0,0,0,0,0,0,0,0,0.9502633403898973,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDBNE,n,r,4,5,4,1,4,1,3,0,4,0,1,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDB,b,r,4,5,4,1,0,0,0,0,0,0,0,0,0,0.9502633403898973,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDCNE,n,r,25,48,24,24,25,2,23,0,25,0,2,0,23,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDC,b,r,25,48,24,24,0,0,0,0,0,0,0,0,0,0.20629999999999987,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDDNE,n,r,3,0,0,0,10,0,10,0,10,0,0,0,10,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDD,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,25.243032319830704,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDENE,n,r,3,0,0,0,21,0,21,0,21,0,0,0,21,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDE,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,45.20649589138858,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDFLNE,n,r,3,0,0,0,3,0,3,0,3,0,0,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDFL,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0009441980441599989,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDFLS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,0.07796310308107302,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HATFLDF,n,r,3,0,0,0,3,0,3,0,3,0,0,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDG,n,r,25,0,0,0,25,0,25,0,25,0,0,0,25,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HATFLDH,l,r,4,8,4,4,13,13,0,13,0,13,0,0,0,-10.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HEART6LS,u,r,6,0,0,0,0,0,0,0,0,0,0,0,0,564.8131740000001,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HEART8LS,u,r,8,0,0,0,0,0,0,0,0,0,0,0,0,181.619936,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HELIXNE,n,r,3,0,0,0,3,1,2,0,3,0,1,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HELIX,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,2499.9999028652437,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HETmZ,n,r,2,0,0,0,1002,0,1002,1002,0,0,0,1002,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HILBERTA,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,60.18942628578852,0,1,1,0,0,0,0,2 4 5 6 10,2 4 5 6 10,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,10.5 22.84285714285714 29.053571428571427 35.27337662337661 60.18942628578852
HILBERTB,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,510.1894262857885,0,1,1,0,0,0,0,5 10 50,5 10 50,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,254.05357142857144 510.1894262857885 2559.6774806895824
HIMMELBA,l,r,2,0,0,0,2,2,0,0,2,0,2,0,0,0.0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBB,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,26656.13345574368,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBCLS,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBC,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HIMMELBD,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HIMMELBFNE,n,r,4,0,0,0,7,0,7,0,7,0,0,0,7,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HIMMELBF,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,29053.002356628876,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBG,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4598493014643029,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBH,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBI,l,r,100,200,100,100,12,12,0,12,0,12,0,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBJ,l,r,45,47,45,2,14,14,0,0,14,0,14,0,0,-30.958277318785864,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELBK,n,r,24,24,24,0,14,2,12,0,14,0,2,0,12,0.14696,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HIMMELP1,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,86.00283362148059,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HIMMELP2,n,r,2,4,2,2,1,0,1,1,0,0,0,1,0,86.00283362148059,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HIMMELP3,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,-7.9136864058918945,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HIMMELP4,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,-7.9136864058918945,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HIMMELP5,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,13.56856347535745,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HIMMELP6,n,r,2,4,2,2,5,2,3,5,0,2,0,3,0,13.56856347535745,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HONG,l,r,4,8,4,4,1,1,0,0,1,0,1,0,0,149.4388813687757,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS100LNP,n,r,7,0,0,0,2,0,2,0,2,0,0,0,2,714.0000000147,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS100MOD,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0000000147,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS100,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0000000147,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS101,n,r,7,14,7,7,5,0,5,5,0,0,0,5,0,2205.8683697255565,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS102,n,r,7,14,7,7,5,0,5,5,0,0,0,5,0,2206.888520226578,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS103,n,r,7,14,7,7,5,0,5,5,0,0,0,5,0,2208.8859474564515,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS104,n,r,8,16,8,8,5,0,5,5,0,0,0,5,0,3.6573656982192175,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS105,l,r,8,16,8,8,1,1,0,1,0,1,0,0,0,1291.2600920334198,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS106,n,r,8,16,8,8,6,3,3,6,0,3,0,3,0,15000.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS107,n,r,9,8,5,3,6,0,6,0,6,0,0,0,6,4853.333504,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS108,n,r,9,1,1,0,13,0,13,13,0,0,0,13,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS109,n,r,9,16,9,7,10,2,8,4,6,2,0,2,6,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS10,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,-20.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS111,n,r,10,20,10,10,3,0,3,0,3,0,0,0,3,-21.01453947523903,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS112,l,r,10,10,10,0,3,3,0,0,3,0,3,0,0,-20.960285092994035,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS113,n,r,10,0,0,0,8,3,5,8,0,3,0,5,0,753.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS114,n,r,10,20,10,10,11,5,6,8,3,4,1,4,2,-872.387200000001,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS116,n,r,13,26,13,13,15,5,10,15,0,5,0,10,0,450.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS117,n,r,15,15,15,0,5,0,5,5,0,0,0,5,0,2400.1053000599973,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS118,l,r,15,30,15,15,29,29,0,29,0,29,0,0,0,942.7162499999997,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS119,l,r,16,32,16,16,8,8,0,0,8,0,8,0,0,566766.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS11,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,-24.979999999999997,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS12,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS13,n,r,2,2,2,0,1,0,1,1,0,0,0,1,0,20.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS14,n,r,2,0,0,0,2,1,1,1,1,0,1,1,0,1.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS15,n,r,2,1,0,1,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS16,n,r,2,3,1,2,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS17,n,r,2,3,1,2,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS18,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,4.04,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS19,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,-1808.8582959999999,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS1NE,n,r,2,1,1,0,2,1,1,0,2,0,1,0,1,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS1,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,909.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS20,n,r,2,2,1,1,3,0,3,3,0,0,0,3,0,909.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS21MOD,l,r,7,8,4,4,1,1,0,1,0,1,0,0,0,-98.99,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS21,l,r,2,4,2,2,1,1,0,1,0,1,0,0,0,-98.99,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS22,n,r,2,0,0,0,2,1,1,2,0,1,0,1,0,1.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS23,n,r,2,4,2,2,5,1,4,5,0,1,0,4,0,10.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS24,l,r,2,2,2,0,3,3,0,3,0,3,0,0,0,-0.013364589564574673,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS25NE,n,r,3,6,3,3,99,0,99,0,99,0,0,0,99,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS25,b,r,3,6,3,3,0,0,0,0,0,0,0,0,0,32.834999999663594,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS268,l,r,5,0,0,0,5,5,0,5,0,5,0,0,0,12048.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS26,n,r,3,0,0,0,1,0,1,0,1,0,0,0,1,21.159999999999997,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS27,n,r,3,0,0,0,1,0,1,0,1,0,0,0,1,4.01,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS28,l,r,3,0,0,0,1,1,0,0,1,0,1,0,0,13.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS29,n,r,3,0,0,0,1,0,1,1,0,0,0,1,0,-1.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS2NE,n,r,2,1,1,0,2,1,1,0,2,0,1,0,1,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS2,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,909.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS30,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,3.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS31,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,19.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS32,n,r,3,3,3,0,2,1,1,1,1,0,1,1,0,7.199999999999999,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS33,n,r,3,4,3,1,2,0,2,2,0,0,0,2,0,-3.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS34,n,r,3,6,3,3,2,0,2,2,0,0,0,2,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS35I,l,r,3,6,3,3,1,1,0,1,0,1,0,0,0,2.25,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS35MOD,l,r,3,4,3,1,1,1,0,1,0,1,0,0,0,2.25,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS35,l,r,3,3,3,0,1,1,0,1,0,1,0,0,0,2.25,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS36,l,r,3,6,3,3,1,1,0,1,0,1,0,0,0,-1000.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS37,l,r,3,6,3,3,2,2,0,2,0,2,0,0,0,-1000.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS38,b,r,4,8,4,4,0,0,0,0,0,0,0,0,0,19192.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS39,n,r,4,0,0,0,2,0,2,0,2,0,0,0,2,-2.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS3MOD,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,82.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS3,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,1.00081,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS40,n,r,4,0,0,0,3,0,3,0,3,0,0,0,3,-0.40960000000000013,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS41,l,r,4,8,4,4,1,1,0,0,1,0,1,0,0,-6.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS42,n,r,4,0,0,0,2,1,1,0,2,0,1,0,1,14.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS43,n,r,4,0,0,0,3,0,3,3,0,0,0,3,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS44NEW,l,r,4,4,4,0,6,6,0,6,0,6,0,0,0,-1.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS44,l,r,4,4,4,0,6,6,0,6,0,6,0,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS45,b,r,5,10,5,5,0,0,0,0,0,0,0,0,0,1.7333333333333334,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS46,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,3.337626265847084,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS47,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,20.73807748861062,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS48,l,r,5,0,0,0,2,2,0,0,2,0,2,0,0,84.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS49,l,r,5,0,0,0,2,2,0,0,2,0,2,0,0,266.000064,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS4,b,r,2,2,2,0,0,0,0,0,0,0,0,0,0,3.3235677083333335,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS50,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,7516.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS51,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,8.5,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS52,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,42.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS53,l,r,5,10,5,5,3,3,0,0,3,0,3,0,0,6.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS54,l,r,6,12,6,6,1,1,0,0,1,0,1,0,0,-0.7650992921913101,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS55,l,r,6,8,6,2,6,6,0,0,6,0,6,0,0,6.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS56,n,r,7,0,0,0,4,0,4,0,4,0,0,0,4,-1.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS57,n,r,2,2,2,0,1,0,1,1,0,0,0,1,0,0.030798601687933858,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS59,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,86.878999438547,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS5,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS60,n,r,3,6,3,3,1,0,1,0,1,0,0,0,1,1.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS61,n,r,3,0,0,0,2,0,2,0,2,0,0,0,2,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS62,l,r,3,6,3,3,1,1,0,0,1,0,1,0,0,-25698.30093029628,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS63,n,r,3,3,3,0,2,1,1,0,2,0,1,0,1,976.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS64,n,r,3,3,3,0,1,0,1,1,0,0,0,1,0,266035.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS65,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,136.11111111111111,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS66,n,r,3,6,3,3,2,0,2,2,0,0,0,2,0,0.58,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS6,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,4.840000000000001,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS70,n,r,4,8,4,4,1,0,1,1,0,0,0,1,0,0.9818596139671967,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS71,n,r,4,8,4,4,2,0,2,1,1,0,0,1,1,16.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS72,n,r,4,8,4,4,2,0,2,2,0,0,0,2,0,5.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS73,n,r,4,4,4,0,3,2,1,2,1,1,1,1,0,130.8,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS74,n,r,4,8,4,4,5,2,3,2,3,2,0,0,3,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS75,n,r,4,8,4,4,5,2,3,2,3,2,0,0,3,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS76I,l,r,4,8,4,4,3,3,0,3,0,3,0,0,0,-1.25,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS76,l,r,4,4,4,0,3,3,0,3,0,3,0,0,0,-1.25,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS77,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,4.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS78,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,-6.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS79,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,1.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS7,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,-0.3905620875658997,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS80,n,r,5,10,5,5,3,0,3,0,3,0,0,0,3,0.00033546262790251185,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS81,n,r,5,10,5,5,3,0,3,0,3,0,0,0,3,-0.49966453737209804,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS83,n,r,5,10,5,5,6,0,6,6,0,0,0,6,0,-32217.4310371,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS84,n,r,5,10,5,5,6,0,6,6,0,0,0,6,0,-2351243.4831283484,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS86,l,r,5,5,5,0,10,10,0,10,0,10,0,0,0,20.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HS87,n,r,6,12,6,6,4,0,4,0,4,0,0,0,4,8927.5964,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS8,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,-1.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS93,n,r,6,6,6,0,2,0,2,2,0,0,0,2,0,137.06643718898874,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS95,n,r,6,12,6,6,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS96,n,r,6,12,6,6,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS97,n,r,6,12,6,6,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS98,n,r,6,12,6,6,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
HS99EXP,n,r,31,20,10,10,21,0,21,0,21,0,0,0,21,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS99,n,r,7,14,7,7,2,0,2,0,2,0,0,0,2,-776360496.6046008,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
HS9,l,r,2,0,0,0,1,1,0,0,1,0,1,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HUBFIT,l,r,2,1,1,0,1,1,0,1,0,1,0,0,0,0.5086314999999999,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HUESmMOD,l,r,10,10,10,0,2,2,0,0,2,0,2,0,0,0.9999999999999999,0,1,1,0,0,0,0,10 100,10 100,10 100,10 100,0 0,2 2,2 2,0 0,0 0,2 2,0 0,2 2,0 0,0 0,0.9999999999999999 1.0000000000000007
HUESTIS,l,r,10,10,10,0,2,2,0,0,2,0,2,0,0,10.0,0,1,1,0,0,0,0,10 100,10 100,10 100,10 100,0 0,2 2,2 2,0 0,0 0,2 2,0 0,2 2,0 0,0 0,10.0 100.0
